,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
5584,331511,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5585,331511,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5586,331511,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5587,331511,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5588,331511,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5589,331511,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5590,331511,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5591,331511,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5592,331511,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5593,331511,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5594,331511,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5595,331511,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5596,331511,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5597,331511,Midwest,Biomass,Other,Process Heating,0.0
5598,331511,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5599,331511,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5600,331511,Northeast,Biomass,Other,Process Heating,0.0
5601,331511,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5602,331511,South,Biomass,Other,Conventional Boiler Use,0.0
5603,331511,South,Biomass,Other,Process Heating,0.0
5604,331511,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5605,331511,US,Biomass,Other,Conventional Boiler Use,0.0
5606,331511,US,Biomass,Other,Process Heating,0.0
5607,331511,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5608,331511,West,Biomass,Other,Conventional Boiler Use,0.0
5609,331511,West,Biomass,Other,Process Heating,0.0
5610,331511,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5611,331511,Midwest,Steam,Other,Conventional Boiler Use,0.1
5612,331511,Midwest,Steam,Other,Process Heating,0.0
5613,331511,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5614,331511,Northeast,Steam,Other,Conventional Boiler Use,0.1
5615,331511,Northeast,Steam,Other,Process Heating,0.0
5616,331511,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5617,331511,South,Steam,Other,Conventional Boiler Use,0.1
5618,331511,South,Steam,Other,Process Heating,0.0
5619,331511,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5620,331511,US,Steam,Other,Conventional Boiler Use,0.1
5621,331511,US,Steam,Other,Process Heating,0.0
5622,331511,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5623,331511,West,Steam,Other,Conventional Boiler Use,0.1
5624,331511,West,Steam,Other,Process Heating,0.0
5625,331523,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5626,331523,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5627,331523,Midwest,Waste_gas,Other,Process Heating,0.0
5628,331523,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5629,331523,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5630,331523,Northeast,Waste_gas,Other,Process Heating,0.0
5631,331523,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5632,331523,South,Waste_gas,Other,Conventional Boiler Use,0.0
5633,331523,South,Waste_gas,Other,Process Heating,0.0
5634,331523,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5635,331523,US,Waste_gas,Other,Conventional Boiler Use,0.0
5636,331523,US,Waste_gas,Other,Process Heating,0.0
5637,331523,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5638,331523,West,Waste_gas,Other,Conventional Boiler Use,0.0
5639,331523,West,Waste_gas,Other,Process Heating,0.0
5640,331523,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5641,331523,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5642,331523,Midwest,Petroleum_coke,Other,Process Heating,0.0
5643,331523,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5644,331523,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5645,331523,Northeast,Petroleum_coke,Other,Process Heating,0.0
5646,331523,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5647,331523,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5648,331523,South,Petroleum_coke,Other,Process Heating,0.0
5649,331523,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5650,331523,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5651,331523,US,Petroleum_coke,Other,Process Heating,0.0
5652,331523,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5653,331523,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5654,331523,West,Petroleum_coke,Other,Process Heating,0.0
5655,331523,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5656,331523,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5657,331523,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5658,331523,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5659,331523,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5660,331523,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5661,331523,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5662,331523,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5663,331523,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5664,331523,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5665,331523,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5666,331523,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5667,331523,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5668,331523,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5669,331523,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5670,331523,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5671,331523,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5672,331523,Midwest,Biomass,Other,Process Heating,0.0
5673,331523,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5674,331523,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5675,331523,Northeast,Biomass,Other,Process Heating,0.0
5676,331523,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5677,331523,South,Biomass,Other,Conventional Boiler Use,0.0
5678,331523,South,Biomass,Other,Process Heating,0.0
5679,331523,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5680,331523,US,Biomass,Other,Conventional Boiler Use,0.0
5681,331523,US,Biomass,Other,Process Heating,0.0
5682,331523,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5683,331523,West,Biomass,Other,Conventional Boiler Use,0.0
5684,331523,West,Biomass,Other,Process Heating,0.0
5685,331523,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5686,331523,Midwest,Steam,Other,Conventional Boiler Use,0.1
5687,331523,Midwest,Steam,Other,Process Heating,0.0
5688,331523,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5689,331523,Northeast,Steam,Other,Conventional Boiler Use,0.1
5690,331523,Northeast,Steam,Other,Process Heating,0.0
5691,331523,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5692,331523,South,Steam,Other,Conventional Boiler Use,0.1
5693,331523,South,Steam,Other,Process Heating,0.0
5694,331523,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5695,331523,US,Steam,Other,Conventional Boiler Use,0.1
5696,331523,US,Steam,Other,Process Heating,0.0
5697,331523,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5698,331523,West,Steam,Other,Conventional Boiler Use,0.1
5699,331523,West,Steam,Other,Process Heating,0.0
5700,331524,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5701,331524,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5702,331524,Midwest,Waste_gas,Other,Process Heating,0.0
5703,331524,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5704,331524,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5705,331524,Northeast,Waste_gas,Other,Process Heating,0.0
5706,331524,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5707,331524,South,Waste_gas,Other,Conventional Boiler Use,0.0
5708,331524,South,Waste_gas,Other,Process Heating,0.0
5709,331524,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5710,331524,US,Waste_gas,Other,Conventional Boiler Use,0.0
5711,331524,US,Waste_gas,Other,Process Heating,0.0
5712,331524,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5713,331524,West,Waste_gas,Other,Conventional Boiler Use,0.0
5714,331524,West,Waste_gas,Other,Process Heating,0.0
5715,331524,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5716,331524,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5717,331524,Midwest,Petroleum_coke,Other,Process Heating,0.0
5718,331524,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5719,331524,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5720,331524,Northeast,Petroleum_coke,Other,Process Heating,0.0
5721,331524,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5722,331524,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5723,331524,South,Petroleum_coke,Other,Process Heating,0.0
5724,331524,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5725,331524,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5726,331524,US,Petroleum_coke,Other,Process Heating,0.0
5727,331524,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5728,331524,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5729,331524,West,Petroleum_coke,Other,Process Heating,0.0
5730,331524,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5731,331524,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5732,331524,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5733,331524,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5734,331524,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5735,331524,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5736,331524,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5737,331524,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5738,331524,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5739,331524,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5740,331524,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5741,331524,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5742,331524,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5743,331524,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5744,331524,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5745,331524,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5746,331524,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5747,331524,Midwest,Biomass,Other,Process Heating,0.0
5748,331524,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5749,331524,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5750,331524,Northeast,Biomass,Other,Process Heating,0.0
5751,331524,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5752,331524,South,Biomass,Other,Conventional Boiler Use,0.0
5753,331524,South,Biomass,Other,Process Heating,0.0
5754,331524,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5755,331524,US,Biomass,Other,Conventional Boiler Use,0.0
5756,331524,US,Biomass,Other,Process Heating,0.0
5757,331524,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5758,331524,West,Biomass,Other,Conventional Boiler Use,0.0
5759,331524,West,Biomass,Other,Process Heating,0.0
5760,331524,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5761,331524,Midwest,Steam,Other,Conventional Boiler Use,0.1
5762,331524,Midwest,Steam,Other,Process Heating,0.0
5763,331524,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5764,331524,Northeast,Steam,Other,Conventional Boiler Use,0.1
5765,331524,Northeast,Steam,Other,Process Heating,0.0
5766,331524,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5767,331524,South,Steam,Other,Conventional Boiler Use,0.1
5768,331524,South,Steam,Other,Process Heating,0.0
5769,331524,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5770,331524,US,Steam,Other,Conventional Boiler Use,0.1
5771,331524,US,Steam,Other,Process Heating,0.0
5772,331524,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5773,331524,West,Steam,Other,Conventional Boiler Use,0.1
5774,331524,West,Steam,Other,Process Heating,0.0
5775,334413,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5776,334413,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
5777,334413,Midwest,Waste_gas,Other,Process Heating,0.0
5778,334413,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5779,334413,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5780,334413,Northeast,Waste_gas,Other,Process Heating,0.0
5781,334413,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5782,334413,South,Waste_gas,Other,Conventional Boiler Use,0.0
5783,334413,South,Waste_gas,Other,Process Heating,0.0
5784,334413,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5785,334413,US,Waste_gas,Other,Conventional Boiler Use,0.0
5786,334413,US,Waste_gas,Other,Process Heating,0.0
5787,334413,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5788,334413,West,Waste_gas,Other,Conventional Boiler Use,0.0
5789,334413,West,Waste_gas,Other,Process Heating,0.0
5790,334413,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5791,334413,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
5792,334413,Midwest,Petroleum_coke,Other,Process Heating,0.0
5793,334413,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5794,334413,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
5795,334413,Northeast,Petroleum_coke,Other,Process Heating,0.0
5796,334413,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5797,334413,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
5798,334413,South,Petroleum_coke,Other,Process Heating,0.0
5799,334413,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5800,334413,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
5801,334413,US,Petroleum_coke,Other,Process Heating,0.0
5802,334413,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
5803,334413,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
5804,334413,West,Petroleum_coke,Other,Process Heating,0.0
5805,334413,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5806,334413,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5807,334413,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5808,334413,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5809,334413,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5810,334413,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5811,334413,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5812,334413,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5813,334413,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5814,334413,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5815,334413,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5816,334413,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5817,334413,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
5818,334413,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
5819,334413,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
5820,334413,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
5821,334413,Midwest,Biomass,Other,Conventional Boiler Use,0.0
5822,334413,Midwest,Biomass,Other,Process Heating,0.0
5823,334413,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
5824,334413,Northeast,Biomass,Other,Conventional Boiler Use,0.0
5825,334413,Northeast,Biomass,Other,Process Heating,0.0
5826,334413,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
5827,334413,South,Biomass,Other,Conventional Boiler Use,0.0
5828,334413,South,Biomass,Other,Process Heating,0.0
5829,334413,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
5830,334413,US,Biomass,Other,Conventional Boiler Use,0.0
5831,334413,US,Biomass,Other,Process Heating,0.0
5832,334413,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
5833,334413,West,Biomass,Other,Conventional Boiler Use,0.0
5834,334413,West,Biomass,Other,Process Heating,0.0
5835,334413,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
5836,334413,Midwest,Steam,Other,Conventional Boiler Use,0.1
5837,334413,Midwest,Steam,Other,Process Heating,0.0
5838,334413,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
5839,334413,Northeast,Steam,Other,Conventional Boiler Use,0.1
5840,334413,Northeast,Steam,Other,Process Heating,0.0
5841,334413,South,Steam,Other,CHP and/or Cogeneration Process,0.9
5842,334413,South,Steam,Other,Conventional Boiler Use,0.1
5843,334413,South,Steam,Other,Process Heating,0.0
5844,334413,US,Steam,Other,CHP and/or Cogeneration Process,0.9
5845,334413,US,Steam,Other,Conventional Boiler Use,0.1
5846,334413,US,Steam,Other,Process Heating,0.0
5847,334413,West,Steam,Other,CHP and/or Cogeneration Process,0.9
5848,334413,West,Steam,Other,Conventional Boiler Use,0.1
5849,334413,West,Steam,Other,Process Heating,0.0
5850,336111,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.09000000134110452
5851,336111,Midwest,Waste_gas,Other,Conventional Boiler Use,0.010000000149011612
5852,336111,Midwest,Waste_gas,Other,Process Heating,0.0
5853,336111,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5854,336111,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
5855,336111,Northeast,Waste_gas,Other,Process Heating,0.0
5856,336111,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
5857,336111,South,Waste_gas,Other,Conventional Boiler Use,0.0
5858,336111,South,Waste_gas,Other,Process Heating,0.0
5859,336111,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.09000000134110452
5860,336111,US,Waste_gas,Other,Conventional Boiler Use,0.010000000149011612
