,NAICS,Description,Utilization Rate,UR_Standard Error,Weekly_op_hours,Hours_Standard Error,Q,Year
4149,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",80.0,2.7,99.4,9.2,q2,2017
4150,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",83.4,2.2,96.9,9.5,q3,2017
4151,3116,"Grain and oilseed milling, dairy, and animal slaughtering and processing",83.5,2.4,97.2,9,q4,2017
4152,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",63.5,6.9,68.3,9.9,q1,2017
4153,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",62.5,9.7,100.4,18.5,q2,2017
4154,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.8,9.3,106.7,18.5,q3,2017
4155,3113,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.9,7.3,89.9,16.2,q4,2017
4156,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",63.5,6.9,68.3,9.9,q1,2017
4157,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",62.5,9.7,100.4,18.5,q2,2017
4158,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.8,9.3,106.7,18.5,q3,2017
4159,3114,"Sugar and confectionary product, fruit and vegetable preserving and specialty food mfg.",68.9,7.3,89.9,16.2,q4,2017
4160,31193,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4161,31193,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4162,31193,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4163,31193,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4164,31194,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4165,31194,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4166,31194,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4167,31194,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4168,31195,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4169,31195,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4170,31195,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4171,31195,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4172,31196,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4173,31196,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4174,31196,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4175,31196,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4176,31197,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4177,31197,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4178,31197,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4179,31197,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4180,31198,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4181,31198,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4182,31198,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4183,31198,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4184,31199,Other food mfg.,72.1,2.7,81.4,16.7,q1,2017
4185,31199,Other food mfg.,74.6,2.2,68.8,12.4,q2,2017
4186,31199,Other food mfg.,74.5,1.9,71.8,12.2,q3,2017
4187,31199,Other food mfg.,71.9,2.9,81.3,14.1,q4,2017
4188,31511,Hosiery and sock mills; and other apparel knitting mills ,56.0,16,98.7,12,q1,2017
4189,31511,Hosiery and sock mills; and other apparel knitting mills ,46.6,17.4,96.1,13.2,q2,2017
4190,31511,Hosiery and sock mills; and other apparel knitting mills ,53.4,15.7,91.5,10.7,q3,2017
4191,31511,Hosiery and sock mills; and other apparel knitting mills ,46.3,15.4,82.2,16.8,q4,2017
4192,31519,Hosiery and sock mills; and other apparel knitting mills ,56.0,16,98.7,12,q1,2017
4193,31519,Hosiery and sock mills; and other apparel knitting mills ,46.6,17.4,96.1,13.2,q2,2017
4194,31519,Hosiery and sock mills; and other apparel knitting mills ,53.4,15.7,91.5,10.7,q3,2017
4195,31519,Hosiery and sock mills; and other apparel knitting mills ,46.3,15.4,82.2,16.8,q4,2017
4196,32412,"Paving, roofing, and all other petroleum and coal products mfg.",44.9,7.7,51.0,19.7,q1,2017
4197,32412,"Paving, roofing, and all other petroleum and coal products mfg.",66.8,2.9,73.7,10.1,q2,2017
4198,32412,"Paving, roofing, and all other petroleum and coal products mfg.",68.5,5.3,69.9,6.4,q3,2017
4199,32412,"Paving, roofing, and all other petroleum and coal products mfg.",50.1,6.1,68.2,6.7,q4,2017
4200,32419,"Paving, roofing, and all other petroleum and coal products mfg.",44.9,7.7,51.0,19.7,q1,2017
4201,32419,"Paving, roofing, and all other petroleum and coal products mfg.",66.8,2.9,73.7,10.1,q2,2017
4202,32419,"Paving, roofing, and all other petroleum and coal products mfg.",68.5,5.3,69.9,6.4,q3,2017
4203,32419,"Paving, roofing, and all other petroleum and coal products mfg.",50.1,6.1,68.2,6.7,q4,2017
4204,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",85.4,5,150.5,12.1,q1,2017
4205,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",86.8,6.1,150.1,12.7,q2,2017
4206,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.4,8.4,150.3,12.5,q3,2017
4207,325194,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.8,6.3,159.9,8.8,q4,2017
4208,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",85.4,5,150.5,12.1,q1,2017
4209,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",86.8,6.1,150.1,12.7,q2,2017
4210,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.4,8.4,150.3,12.5,q3,2017
4211,325199,"Gum, wood chemical, cyclic crude and intermediate, and all other basic organic chemical mfg.",83.8,6.3,159.9,8.8,q4,2017
4212,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4213,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4214,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4215,32512,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4216,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4217,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4218,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4219,32513,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4220,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4221,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4222,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4223,32514,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4224,32515,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4225,32515,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4226,32515,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4227,32515,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4228,32516,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4229,32516,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4230,32516,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4231,32516,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4232,32517,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4233,32517,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4234,32517,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4235,32517,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4236,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.3,6.8,114.2,11.4,q1,2017
4237,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",67.3,6.4,120.4,11.8,q2,2017
4238,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",70.4,5.6,120.2,11.8,q3,2017
4239,32518,"Industrial gas, synthetic organic dye and pigment, and other basic inorganic chemical mfg.",64.7,6.4,112.3,14.3,q4,2017
4240,32622,All other rubber product (excluding tires) mfg.,69.8,9.7,72.4,16.6,q1,2017
4241,32622,All other rubber product (excluding tires) mfg.,66.8,9.5,80.8,24,q2,2017
4242,32622,All other rubber product (excluding tires) mfg.,68.3,9.6,81.6,24.6,q3,2017
4243,32622,All other rubber product (excluding tires) mfg.,69.5,8.5,89.2,21.6,q4,2017
4244,32629,All other rubber product (excluding tires) mfg.,69.8,9.7,72.4,16.6,q1,2017
4245,32629,All other rubber product (excluding tires) mfg.,66.8,9.5,80.8,24,q2,2017
4246,32629,All other rubber product (excluding tires) mfg.,68.3,9.6,81.6,24.6,q3,2017
4247,32629,All other rubber product (excluding tires) mfg.,69.5,8.5,89.2,21.6,q4,2017
4248,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4249,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4250,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4251,32732,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4252,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4253,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4254,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4255,32733,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4256,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4257,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4258,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4259,32734,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4260,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4261,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4262,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4263,32735,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4264,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4265,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4266,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4267,32736,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4268,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4269,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4270,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4271,32737,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4272,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4273,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4274,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4275,32738,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4276,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.7,4.9,47.7,4.1,q1,2017
4277,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",45.4,8.4,53.2,3.4,q2,2017
4278,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",44.6,8.4,53.6,3.4,q3,2017
4279,32739,"Ready-mix concrete; concrete pipe, brick, and block; and other concrete mfg.",52.0,4.9,50.9,2.9,q4,2017
4280,3311,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,75.4,2.2,90.2,20.1,q1,2017
4281,3311,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,78.5,2.1,93.9,23.4,q2,2017
4282,3311,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,78.8,2.3,110.6,30.4,q3,2017
4283,3311,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,73.3,2.7,90.1,22.8,q4,2017
4284,3312,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,75.4,2.2,90.2,20.1,q1,2017
4285,3312,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,78.5,2.1,93.9,23.4,q2,2017
4286,3312,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,78.8,2.3,110.6,30.4,q3,2017
4287,3312,Iron and steel mills and ferroalloy mfg.; and steel product mfg from purchased steel,73.3,2.7,90.1,22.8,q4,2017
4288,3321,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",66.7,4.2,74.7,6,q1,2017
4289,3321,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.8,3.6,77.8,7.5,q2,2017
4290,3321,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",65.4,2.7,69.0,5.3,q3,2017
4291,3321,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",64.6,3.0,73.6,6.6,q4,2017
4292,3322,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",66.7,4.2,74.7,6,q1,2017
4293,3322,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.8,3.6,77.8,7.5,q2,2017
4294,3322,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",65.4,2.7,69.0,5.3,q3,2017
4295,3322,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",64.6,3.0,73.6,6.6,q4,2017
4296,3325,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",66.7,4.2,74.7,6,q1,2017
4297,3325,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.8,3.6,77.8,7.5,q2,2017
4298,3325,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",65.4,2.7,69.0,5.3,q3,2017
4299,3325,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",64.6,3.0,73.6,6.6,q4,2017
4300,3326,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",66.7,4.2,74.7,6,q1,2017
4301,3326,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",67.8,3.6,77.8,7.5,q2,2017
4302,3326,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",65.4,2.7,69.0,5.3,q3,2017
4303,3326,"Forging and stamping; cutlery, handtool, boiler, tank, shipping container, hardware, and spring and wire mfg.",64.6,3.0,73.6,6.6,q4,2017
4304,3323,All other fabricated metal product mfg. ,63.1,3.3,64.2,2.8,q1,2017
4305,3323,All other fabricated metal product mfg. ,68.0,3.2,61.0,2.6,q2,2017
4306,3323,All other fabricated metal product mfg. ,64.6,2.5,60.3,2.5,q3,2017
4307,3323,All other fabricated metal product mfg. ,65.4,2.7,63.1,2.9,q4,2017
4308,3328,All other fabricated metal product mfg. ,63.1,3.3,64.2,2.8,q1,2017
4309,3328,All other fabricated metal product mfg. ,68.0,3.2,61.0,2.6,q2,2017
4310,3328,All other fabricated metal product mfg. ,64.6,2.5,60.3,2.5,q3,2017
4311,3328,All other fabricated metal product mfg. ,65.4,2.7,63.1,2.9,q4,2017
4312,3329,All other fabricated metal product mfg. ,63.1,3.3,64.2,2.8,q1,2017
4313,3329,All other fabricated metal product mfg. ,68.0,3.2,61.0,2.6,q2,2017
4314,3329,All other fabricated metal product mfg. ,64.6,2.5,60.3,2.5,q3,2017
4315,3329,All other fabricated metal product mfg. ,65.4,2.7,63.1,2.9,q4,2017
4316,3343,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,41.0,13.9,44.2,14,q1,2017
4317,3343,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,39.6,5.6,42.3,8.5,q2,2017
4318,3343,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,46.9,13.7,50.6,13.2,q3,2017
4319,3343,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,40.9,14.3,44.1,13.8,q4,2017
4320,3346,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,41.0,13.9,44.2,14,q1,2017
4321,3346,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,39.6,5.6,42.3,8.5,q2,2017
4322,3346,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,46.9,13.7,50.6,13.2,q3,2017
4323,3346,Audio and video equipment mfg.; and manufacturing and reproducing magnetic and optical media,40.9,14.3,44.1,13.8,q4,2017
4324,334412,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.5,4.6,59.1,5.3,q1,2017
4325,334412,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.4,4.5,63.4,7.1,q2,2017
4326,334412,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",63.0,4.2,60.6,6,q3,2017
4327,334412,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.9,4.2,63.4,7.8,q4,2017
4328,334417,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.5,4.6,59.1,5.3,q1,2017
4329,334417,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.4,4.5,63.4,7.1,q2,2017
4330,334417,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",63.0,4.2,60.6,6,q3,2017
4331,334417,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.9,4.2,63.4,7.8,q4,2017
4332,334418,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.5,4.6,59.1,5.3,q1,2017
4333,334418,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.4,4.5,63.4,7.1,q2,2017
4334,334418,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",63.0,4.2,60.6,6,q3,2017
4335,334418,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.9,4.2,63.4,7.8,q4,2017
4336,334419,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.5,4.6,59.1,5.3,q1,2017
4337,334419,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.4,4.5,63.4,7.1,q2,2017
4338,334419,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",63.0,4.2,60.6,6,q3,2017
4339,334419,"Bare printed circuit board, electronic capacitor, and other electronic component mfg.",60.9,4.2,63.4,7.8,q4,2017
4340,3353,Electrical equipment and component mfg.,71.3,6.8,54.8,4.1,q1,2017
4341,3353,Electrical equipment and component mfg.,69.5,5.7,72.7,11.5,q2,2017
4342,3353,Electrical equipment and component mfg.,67.0,5.3,53.9,3.9,q3,2017
4343,3353,Electrical equipment and component mfg.,63.0,5.0,64.2,9.3,q4,2017
