,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
1232,0,kg C per kg,1002384,Santa Ynez Unit (SYU),0,scf/month,Natural Gas (Weighted U.S. Average),,,0,kg/kg-mole,February,2016,GP-Sulfinol and GPU Reboilers
1233,0.75027,kg C per kg,1002384,Santa Ynez Unit (SYU),4339350,scf/month,Natural Gas (Weighted U.S. Average),,,16.5996,kg/kg-mole,February,2016,Duct Burner
1234,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,576600467.97,scf/month,Fuel Gas,,,7.8472,kg/kg-mole,February,2016,Furnace 11
1235,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,290645138.86,scf/month,Fuel Gas,,,7.8473,kg/kg-mole,February,2016,Furnace 2
1236,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,261982457.34,scf/month,Fuel Gas,,,7.8473,kg/kg-mole,February,2016,Furnace 5
1237,0.646800,kg C per kg,1002884,TPC GROUP,109124178.018018000,scf/month,,,,18.640000,kg/kg-mole,February,2016,Boiler 9
1238,0.6468,kg C per kg,1002884,TPC GROUP,50728757.477477500,scf/month,,,,18.640000,kg/kg-mole,February,2016,Boiler 8
1239,0.7395,kg C per kg,1003998,SYCAMORE COGENERATION Facility,653304405,scf/month,Natural Gas (Weighted U.S. Average),,,17.081,kg/kg-mole,February,2016,Unit A
1240,0.7395,kg C per kg,1003998,SYCAMORE COGENERATION Facility,1585391,scf/month,Natural Gas (Weighted U.S. Average),,,17.081,kg/kg-mole,February,2016,Unit B
1241,0.7395,kg C per kg,1003998,SYCAMORE COGENERATION Facility,649531077,scf/month,Natural Gas (Weighted U.S. Average),,,17.081,kg/kg-mole,February,2016,Unit C
1242,0.7395,kg C per kg,1003998,SYCAMORE COGENERATION Facility,0,scf/month,Natural Gas (Weighted U.S. Average),,,17.081,kg/kg-mole,February,2016,Unit D
1243,0.81,kg C per kg,1006307,CALCASIEU REFINING COMPANY,1190878.65,scf/month,Fuel Gas,,,43.22,kg/kg-mole,February,2016,H-701 VG
1244,0.78,kg C per kg,1006307,CALCASIEU REFINING COMPANY,62427049.11,scf/month,Fuel Gas,,,23.46,kg/kg-mole,February,2016,H-701
1245,0.78,kg C per kg,1006307,CALCASIEU REFINING COMPANY,50334378.74,scf/month,Fuel Gas,,,23.46,kg/kg-mole,February,2016,H-204
1246,0.78,kg C per kg,1006307,CALCASIEU REFINING COMPANY,114125036.93,scf/month,Fuel Gas,,,23.46,kg/kg-mole,February,2016,H-501
1247,0.78,kg C per kg,1006307,CALCASIEU REFINING COMPANY,0,scf/month,Fuel Gas,,,23.46,kg/kg-mole,February,2016,H-901
1248,0.804715164,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,12166697.09,scf/month,,,,25.47467524,kg/kg-mole,February,2016,GP-807
1249,0.801860604,kg C per kg,1004362,PARAMOUNT PETROLEUM CORPORATION,10310999.82,scf/month,,,,27.69389865,kg/kg-mole,February,2016,GP-712
1250,0.6041376,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",270200,scf/month,,,,21.736424,kg/kg-mole,February,2016,Microturbines (5 x 68kW)
1251,0.6041376,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",35555000,scf/month,,,,21.736424,kg/kg-mole,February,2016,Turbine 1 (D182)
1252,0.6041376,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",981970,scf/month,,,,21.736424,kg/kg-mole,February,2016,Stearns Multi-Therm Heater (D86)
1253,0.6041376,kg C per kg,1003056,"Bridge Energy, LLC - Brea Stearns Facility",0,scf/month,,,,21.736424,kg/kg-mole,February,2016,Turbine 2 (D189)
1254,0.739,kg C per kg,1004340,"PCS NITROGEN FERTILIZER, L.P.",504612207,scf/month,Natural Gas (Weighted U.S. Average),,,16.87,kg/kg-mole,February,2016,CP-001
1255,,,1004218,Lycoming County Resource Management Services,1413644,scf/month,Landfill Gas,,,28.4,kg/kg-mole,February,2016,GP-002
1256,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,583936147.77,scf/month,Fuel Gas,,,7.8472,kg/kg-mole,February,2016,Furnace 10
1257,0.647,kg C per kg,1007844,Paulsboro Refining Company LLC,20305528,scf/month,Fuel Gas,,,12.65,kg/kg-mole,February,2016,CCR F-101 Heater
1258,0.729,kg C per kg,1007844,Paulsboro Refining Company LLC,226731750,scf/month,Fuel Gas,,,18.02,kg/kg-mole,February,2016,A-Boiler
1259,0.729,kg C per kg,1007844,Paulsboro Refining Company LLC,233878922,scf/month,Fuel Gas,,,18.02,kg/kg-mole,February,2016,B-Boiler
1260,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,250770746.16,scf/month,Fuel Gas,,,7.8473,kg/kg-mole,February,2016,Furnace 1
1261,0.6366,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,175843399.08,scf/month,Fuel Gas,,,7.8473,kg/kg-mole,February,2016,Furnace 9
1262,0.6546,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,156848125.73,scf/month,Fuel Gas,,,7.6545,kg/kg-mole,February,2016,Boiler A
1263,0.729,kg C per kg,1007844,Paulsboro Refining Company LLC,233611907,scf/month,Fuel Gas,,,18.02,kg/kg-mole,February,2016,C-Boiler
1264,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,95086401,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-901B
1265,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,188677468,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,February,2016,DDB-901B
1266,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1803154036,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,February,2016,GP-OL2 COMBUSTION
1267,0.5198,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,4626000,scf/month,,,,22.93,kg/kg-mole,February,2016,H-1 Heater OFG
1268,0.6722,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,13178483,scf/month,Fuel Gas,,,12.53,kg/kg-mole,February,2016,GP-Refinery Fuel Gas
1269,0.5198,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,3845000,scf/month,,,,22.93,kg/kg-mole,February,2016,Wicks Oilfield Gas
1270,0.645695512,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,514164739.96,scf/month,Fuel Gas,,,20.80468276,kg/kg-mole,February,2016,CP-88FQI945
1271,0.645695512,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,14453725.40,scf/month,Fuel Gas,,,20.80468276,kg/kg-mole,February,2016,56-H-1
1272,0.645695512,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,103564237.69,scf/month,Fuel Gas,,,20.80468276,kg/kg-mole,February,2016,56-H-2
1273,0.645695512,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,51611359.13,scf/month,Fuel Gas,,,20.80468276,kg/kg-mole,February,2016,58-H-1
1274,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,426408107,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,February,2016,DDB-105
1275,0.8624,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,16540858,scf/month,Fuel Gas,,,34.5906,kg/kg-mole,February,2016,CP-BOILERS
1276,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,175326580,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,February,2016,DDB-901A
1277,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,87722548,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-901A
1278,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,119545737,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-901C
1279,0.614,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10402231.08,scf/month,Fuel Gas,,,20.52,kg/kg-mole,February,2016,H-1501B
1280,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,5709485.833,scf/month,Fuel Gas,,,14.31,kg/kg-mole,February,2016,H-505B
1281,0.609,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10982776.92,scf/month,Fuel Gas,,,20.37,kg/kg-mole,February,2016,H-205
1282,0.616,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,29650470.92,scf/month,Fuel Gas,,,20.63,kg/kg-mole,February,2016,H-1402
1283,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,269713873,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-106
1284,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,248085881,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-109
1285,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254449530,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-107
1286,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,135159856,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,GP-OL1 COMBUSTION
1287,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,243378672,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-105
1288,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,256617627,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,February,2016,DB-108
1289,0.515167,kg C per kg,1000696,Chevron Cogenerating Station,45038900.9,scf/month,Fuel Gas,,,17.90724,kg/kg-mole,February,2016,3
1290,0.515167,kg C per kg,1000696,Chevron Cogenerating Station,41425323.7,scf/month,Fuel Gas,,,17.90724,kg/kg-mole,February,2016,4
1291,0.719131005,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",89104464.38,scf/month,Fuel Gas,,,19.1622725,kg/kg-mole,February,2016,94-GDU
1292,0.75361,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",5687175.84,scf/month,Fuel Gas,,,20.4236,kg/kg-mole,February,2016,HTHC
1293,0.71858,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",56668162.41,scf/month,Fuel Gas,,,19.16307,kg/kg-mole,February,2016,HTHC
1294,0.72834,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",104003373.6,scf/month,Fuel Gas,,,18.07381,kg/kg-mole,February,2016,2004-10
1295,0.72821,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",85268671.2,scf/month,Fuel Gas,,,17.96457,kg/kg-mole,February,2016,94-43
1296,0.72484,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",81599520,scf/month,Fuel Gas,,,18.08781,kg/kg-mole,February,2016,2005-2
1297,0.72681,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",12658085.13,scf/month,Fuel Gas,,,18.11104,kg/kg-mole,February,2016,94-29
1298,0.72513,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",4678420.91,scf/month,Fuel Gas,,,18.06241,kg/kg-mole,February,2016,94-28
1299,0.71818,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",62828680.93,scf/month,Fuel Gas,,,19.163065,kg/kg-mole,February,2016,HCU Frac
1300,0.72778,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",81540547.2,scf/month,Fuel Gas,,,17.95993,kg/kg-mole,February,2016,94-45
1301,0.72415,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",47946224.49,scf/month,Fuel Gas,,,18.0122,kg/kg-mole,February,2016,DHT Feed Heaters
1302,0.718296754,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",123569126.40,scf/month,Fuel Gas,,,19.18304874,kg/kg-mole,February,2016,94-CCR
1303,0.717601359,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",34357106.56,scf/month,Fuel Gas,,,19.14264335,kg/kg-mole,February,2016,HCU Heaters
1304,0.725203026,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",282620880,scf/month,Fuel Gas,,,18.07141384,kg/kg-mole,February,2016,2005-1
1305,0.72548,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",168003063.12,scf/month,Fuel Gas,,,18.0859,kg/kg-mole,February,2016,Coker Heaters
1306,0.72626,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",55185189.29,scf/month,Fuel Gas,,,18.09486,kg/kg-mole,February,2016,6-81
1307,0.72577,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",13281564.90,scf/month,Fuel Gas,,,18.07591,kg/kg-mole,February,2016,94-30
1308,0.195699,kg C per kg,1006695,Dearborn Industrial Generation,1941209000,scf/month,Blast Furnace Gas,,,29.940345,kg/kg-mole,February,2016,BL1100
1309,0.195699,kg C per kg,1006695,Dearborn Industrial Generation,1533486600,scf/month,Blast Furnace Gas,,,29.940345,kg/kg-mole,February,2016,BL3100
1310,0.195699,kg C per kg,1006695,Dearborn Industrial Generation,2266397500,scf/month,Blast Furnace Gas,,,29.940345,kg/kg-mole,February,2016,BL2100
1311,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,February,2016,SRC_IH3_BFG Stoves_S1A
1312,0.1748,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,305815731.3400,scf/month,Blast Furnace Gas,,,32.65,kg/kg-mole,February,2016,SRC_UTL_Boiler 6_S8E
1313,0.1748,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2398420364.14,scf/month,Blast Furnace Gas,,,32.65,kg/kg-mole,February,2016,SRC_IH4_BFG Stoves_S1C
1314,0.1748,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,4799296863.79,scf/month,Blast Furnace Gas,,,32.65,kg/kg-mole,February,2016,SRC_UTL_Boiler 8_S8G
1315,0.1748,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2311322366.31,scf/month,Blast Furnace Gas,,,32.65,kg/kg-mole,February,2016,SRC_UTL_Boiler 7_S8F
1316,0.4555,kg C per kg,1000099,Robinson Refinery,4995105.178,scf/month,Fuel Gas,,,4.522,kg/kg-mole,February,2016,GP-1
1317,0.631,kg C per kg,1000099,Robinson Refinery,88510153.276,scf/month,Fuel Gas,,,17.814,kg/kg-mole,February,2016,GP-1
1318,0.721,kg C per kg,1000099,Robinson Refinery,58891708.970,scf/month,Fuel Gas,,,16.689,kg/kg-mole,February,2016,GP-1
1319,0.6811,kg C per kg,1000099,Robinson Refinery,541776206.822,scf/month,Fuel Gas,,,17.443,kg/kg-mole,February,2016,GP-1
1320,0.675,kg C per kg,1000099,Robinson Refinery,52407923.157,scf/month,Fuel Gas,,,10.061,kg/kg-mole,February,2016,GP-1
1321,0.717,kg C per kg,1000099,Robinson Refinery,62368644.362,scf/month,Fuel Gas,,,15.440,kg/kg-mole,February,2016,GP-1
1322,0.631,kg C per kg,1000099,Robinson Refinery,156302221,scf/month,Fuel Gas,,,17.814,kg/kg-mole,February,2016,59F-3
1323,0.717,kg C per kg,1000099,Robinson Refinery,263880679,scf/month,Fuel Gas,,,15.440,kg/kg-mole,February,2016,16F-3
1324,0.72,kg C per kg,1000099,Robinson Refinery,62895006,scf/month,Fuel Gas,,,16.69,kg/kg-mole,February,2016,3F-2
1325,0.631,kg C per kg,1000099,Robinson Refinery,88510153,scf/month,Fuel Gas,,,17.814,kg/kg-mole,February,2016,59F-4
1326,0.681,kg C per kg,1000099,Robinson Refinery,69968987,scf/month,Fuel Gas,,,17.443,kg/kg-mole,February,2016,60F-1
1327,0.721,kg C per kg,1000099,Robinson Refinery,88145475,scf/month,Fuel Gas,,,16.689,kg/kg-mole,February,2016,3F-1
1328,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,95086401,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-901B
1329,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,188677468,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,January,2016,DDB-901B
1330,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1803154036,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,January,2016,GP-OL2 COMBUSTION
1331,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,269713873,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-106
1332,0.5287,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,3104000,scf/month,,,,22.82,kg/kg-mole,January,2016,H-1 Heater OFG
1333,0.6786,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,7628928,scf/month,Fuel Gas,,,12.27,kg/kg-mole,January,2016,GP-Refinery Fuel Gas
1334,0.5287,kg C per kg,1002565,SAN JOAQUIN REFINING CO INC,5873000,scf/month,,,,22.82,kg/kg-mole,January,2016,Wicks Oilfield Gas
1335,0.650022244,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,557470257.83,scf/month,Fuel Gas,,,21.81561935,kg/kg-mole,January,2016,CP-88FQI945
1336,0.650022244,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,16170155.78,scf/month,Fuel Gas,,,21.81561935,kg/kg-mole,January,2016,56-H-1
1337,0.650022244,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,114909523.54,scf/month,Fuel Gas,,,21.81561935,kg/kg-mole,January,2016,56-H-2
1338,0.650022244,kg C per kg,1002461,ULTRAMAR INC WILMINGTON REFINERY,55223081.16,scf/month,Fuel Gas,,,21.81561935,kg/kg-mole,January,2016,58-H-1
1339,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,426408107,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,January,2016,DDB-105
1340,0.8624,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,16540858,scf/month,Fuel Gas,,,34.5906,kg/kg-mole,January,2016,CP-BOILERS
1341,0.68178,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,175326580,scf/month,Fuel Gas,,,9.95955,kg/kg-mole,January,2016,DDB-901A
1342,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,87722548,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-901A
1343,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,119545737,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-901C
1344,0.614,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10402231.08,scf/month,Fuel Gas,,,20.52,kg/kg-mole,January,2016,H-1501B
1345,0.575,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,5709485.833,scf/month,Fuel Gas,,,14.31,kg/kg-mole,January,2016,H-505B
1346,0.609,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,10982776.92,scf/month,Fuel Gas,,,20.37,kg/kg-mole,January,2016,H-205
1347,0.616,kg C per kg,1008310,DIAMOND SHAMROCK REFINING VALERO,29650470.92,scf/month,Fuel Gas,,,20.63,kg/kg-mole,January,2016,H-1402
1348,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,248085881,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-109
1349,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254449530,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-107
1350,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,135159856,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,GP-OL1 COMBUSTION
1351,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,243378672,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-105
1352,0.73292,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,256617627,scf/month,Fuel Gas,,,14.91911,kg/kg-mole,January,2016,DB-108
1353,0.524182,kg C per kg,1000696,Chevron Cogenerating Station,51772464.1,scf/month,Fuel Gas,,,17.47156,kg/kg-mole,January,2016,3
1354,0.524182,kg C per kg,1000696,Chevron Cogenerating Station,46923671.2,scf/month,Fuel Gas,,,17.47156,kg/kg-mole,January,2016,4
1355,0.719131005,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",90801489.94,scf/month,Fuel Gas,,,19.1622725,kg/kg-mole,January,2016,94-GDU
1356,0.75361,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",6836860,scf/month,Fuel Gas,,,20.4236,kg/kg-mole,January,2016,HTHC
1357,0.71858,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",63077396.20,scf/month,Fuel Gas,,,19.16307,kg/kg-mole,January,2016,HTHC
1358,0.72834,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",117838682.4,scf/month,Fuel Gas,,,18.07381,kg/kg-mole,January,2016,2004-10
1359,0.72821,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",95513808,scf/month,Fuel Gas,,,17.96457,kg/kg-mole,January,2016,94-43
1360,0.72484,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",89682000,scf/month,Fuel Gas,,,18.08781,kg/kg-mole,January,2016,2005-2
1361,0.72681,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",11016341.61,scf/month,Fuel Gas,,,18.11104,kg/kg-mole,January,2016,94-29
1362,0.72513,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",5171624.98,scf/month,Fuel Gas,,,18.06241,kg/kg-mole,January,2016,94-28
1363,0.71818,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",22130626.56,scf/month,Fuel Gas,,,19.163065,kg/kg-mole,January,2016,HCU Frac
1364,0.72778,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",89382333.6,scf/month,Fuel Gas,,,17.95993,kg/kg-mole,January,2016,94-45
1365,0.72415,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",48003133.56,scf/month,Fuel Gas,,,18.0122,kg/kg-mole,January,2016,DHT Feed Heaters
1366,0.718296754,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",68656060.80,scf/month,Fuel Gas,,,19.18304874,kg/kg-mole,January,2016,94-CCR
1367,0.717601359,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",12796003.18,scf/month,Fuel Gas,,,19.14264335,kg/kg-mole,January,2016,HCU Heaters
1368,0.725203026,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",290354508,scf/month,Fuel Gas,,,18.07141384,kg/kg-mole,January,2016,2005-1
1369,0.72548,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",179012316.72,scf/month,Fuel Gas,,,18.0859,kg/kg-mole,January,2016,Coker Heaters
1370,0.72626,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",61300274.25,scf/month,Fuel Gas,,,18.09486,kg/kg-mole,January,2016,6-81
1371,0.72577,kg C per kg,1009080,"Valero Refining - New Orleans, L.L.C.",10774374.61,scf/month,Fuel Gas,,,18.07591,kg/kg-mole,January,2016,94-30
1372,0.195814,kg C per kg,1006695,Dearborn Industrial Generation,3165813000,scf/month,Blast Furnace Gas,,,29.704516,kg/kg-mole,January,2016,BL1100
1373,0.195814,kg C per kg,1006695,Dearborn Industrial Generation,2515312300,scf/month,Blast Furnace Gas,,,29.704516,kg/kg-mole,January,2016,BL3100
1374,0.195814,kg C per kg,1006695,Dearborn Industrial Generation,651787700,scf/month,Blast Furnace Gas,,,29.704516,kg/kg-mole,January,2016,BL2100
1375,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,January,2016,SRC_IH3_BFG Stoves_S1A
1376,0,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,0,kg/kg-mole,January,2016,SRC_UTL_Boiler 6_S8E
1377,0.1606,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2600397526.74,scf/month,Blast Furnace Gas,,,32.41,kg/kg-mole,January,2016,SRC_IH4_BFG Stoves_S1C
1378,0.1606,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,4257189934.01,scf/month,Blast Furnace Gas,,,32.41,kg/kg-mole,January,2016,SRC_UTL_Boiler 8_S8G
1379,0.1606,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2079304887.54,scf/month,Blast Furnace Gas,,,32.41,kg/kg-mole,January,2016,SRC_UTL_Boiler 7_S8F
1380,0.4572,kg C per kg,1000099,Robinson Refinery,10461625,scf/month,Fuel Gas,,,4.190,kg/kg-mole,January,2016,GP-1
1381,0.709,kg C per kg,1000099,Robinson Refinery,100787696,scf/month,Fuel Gas,,,16.793,kg/kg-mole,January,2016,GP-1
1382,0.720,kg C per kg,1000099,Robinson Refinery,102294239,scf/month,Fuel Gas,,,15.748,kg/kg-mole,January,2016,GP-1
1383,0.7123,kg C per kg,1000099,Robinson Refinery,562772652,scf/month,Fuel Gas,,,21.223,kg/kg-mole,January,2016,GP-1
1384,0.463,kg C per kg,1000099,Robinson Refinery,78574196,scf/month,Fuel Gas,,,10.212,kg/kg-mole,January,2016,GP-1
1385,0.7262,kg C per kg,1000099,Robinson Refinery,57761247,scf/month,Fuel Gas,,,16.648,kg/kg-mole,January,2016,GP-1
1386,0.709,kg C per kg,1000099,Robinson Refinery,105765791,scf/month,Fuel Gas,,,16.793,kg/kg-mole,January,2016,59F-3
1387,0.726,kg C per kg,1000099,Robinson Refinery,203075003,scf/month,Fuel Gas,,,16.648,kg/kg-mole,January,2016,16F-3
1388,0.72,kg C per kg,1000099,Robinson Refinery,105538478,scf/month,Fuel Gas,,,15.75,kg/kg-mole,January,2016,3F-2
1389,0.709,kg C per kg,1000099,Robinson Refinery,100787696,scf/month,Fuel Gas,,,16.793,kg/kg-mole,January,2016,59F-4
1390,0.712,kg C per kg,1000099,Robinson Refinery,78916322,scf/month,Fuel Gas,,,21.23,kg/kg-mole,January,2016,60F-1
