C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,July,49604000,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,August,53388100,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,November,41395600,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,December,48495400,pounds steam,0.00130456,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,March,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,July,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,August,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),December,54494,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,July,71706704,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,December,63720247,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),January,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),July,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),November,0,pounds steam,0.00160681,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,June,0,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,August,0,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,September,8926000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,January,370884000,pounds steam,0.00187,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,March,34703790,pounds steam,0.00122,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),June,22826571,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),October,23633558,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),February,21881246,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,July,14417172.04,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,January,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,August,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,August,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,February,319869000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,April,271951000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,January,107425000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,June,0,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,July,0,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,October,103801000,pounds steam,0.00215,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),March,26536792,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,May,16788864,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,June,17641457,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,September,14518839,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),June,22398575,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),August,16050247,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,October,14847850,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,June,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,July,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,September,21171113.1,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,May,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,May,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,August,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,December,10559612.3,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Municipal Solid Waste,August,17592643,pounds steam,0.00164,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),August,18369431,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,March,16998903,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,August,16057682,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,October,15811483,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,November,12398719,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),February,73784,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Municipal Solid Waste,November,71046963,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),August,29161,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,September,51023279,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,October,5875344,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,1,Municipal Solid Waste,June,38634825,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,December,,,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,February,26031000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,April,35355000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,July,,,0.00122,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,February,16313784,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,August,73713612,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,March,46792851,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,July,56628889,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,November,50381699,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,July,55433673,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,March,67822633,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,March,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,April,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,February,10163782,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,November,10163782,pounds steam,0.001389,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),January,0,pounds steam,0.00160681,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,October,49361200,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,May,50243400,pounds steam,0.0013,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,December,51435300,pounds steam,0.0013,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,December,47394083,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,November,46398167,pounds steam,0.001608,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,April,94413200,pounds steam,0.00172,mmBtu/pounds steam
1003200,2015,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,August,138422100,pounds steam,0.00172,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,February,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,November,47769417,pounds steam,0.00163,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 1,Municipal Solid Waste,July,47768167,pounds steam,0.00163,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,October,50888800,pounds steam,0.0013,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,June,156334167,pounds steam,0.00136,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,September,156334167,pounds steam,0.00136,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,March,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,January,29702100,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,April,19219300,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,May,43823000,pounds steam,0.00141,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,November,95745830,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,April,186130640,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,June,150607000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,October,144218830,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,January,160895660,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,November,154839920,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,November,96347570,pounds steam,0.00215,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,April,57636396,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),November,332090,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,January,67035153,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,63877511,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,September,50373758,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,February,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,March,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,January,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,August,48941083,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 2,Municipal Solid Waste,May,45667666,pounds steam,0.001685,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,February,29559000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,April,32396000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,February,35320000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,April,32269000,pounds steam,0.00122,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,April,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,January,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,February,64434333,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,September,64434333,pounds steam,0.001589,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,1,Municipal Solid Waste,December,50180146,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,69874030,pounds steam,0.00159027,mmBtu/pounds steam
1003410,2015,Key City/Wilmarth Plant,2,Municipal Solid Waste,August,60886377,pounds steam,0.00159027,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,March,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,May,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 1,Municipal Solid Waste,October,91057916.67,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,April,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,February,28202700,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,May,34081500,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,June,36804300,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,November,37509900,pounds steam,0.00141,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),July,25377751,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),August,21130372,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),November,16702496,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,February,12021141,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),January,20762430,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,January,9626192,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,November,13070402,pounds steam,0.00166333,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,February,128927110,pounds steam,0.00146,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,July,152849889,pounds steam,0.00136,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,September,152849889,pounds steam,0.00136,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,June,118958250,pounds steam,0.001449,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,August,118958250,pounds steam,0.001449,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,October,118958250,pounds steam,0.001449,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,August,81907000,pounds steam,0.00176,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,November,81907000,pounds steam,0.00176,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,January,15596800,pounds steam,0.001324,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,North Unit,Municipal Solid Waste,March,15596800,pounds steam,0.001324,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,January,12226875,pounds steam,0.001309,mmBtu/pounds steam
1006340,2017,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,June,12226875,pounds steam,0.001309,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,November,103424000,pounds steam,0.001665,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,July,51578000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,48401400,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,May,47248800,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,July,46258000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2017,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,August,51098400,pounds steam,0.0013,mmBtu/pounds steam
1002744,2015,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,August,125502287.65,pounds steam,0.00179,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,May,151246050,pounds steam,0.00172,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,June,145747100,pounds steam,0.00172,mmBtu/pounds steam
1003200,2017,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,August,127822600,pounds steam,0.00172,mmBtu/pounds steam
1004279,2015,WHEELABRATOR GLOUCESTER COMPANY  L.P.,Unit 2,Municipal Solid Waste,October,42320083,pounds steam,0.00151,mmBtu/pounds steam
1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,January,103739500,pounds steam,0.001665,mmBtu/pounds steam
1005528,2015,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,December,62653083,pounds steam,0.001558448,mmBtu/pounds steam
1004865,2015,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,March,61014840,pounds steam,0.001607717,mmBtu/pounds steam
